PID,word_type,voice,hits,total,hit_rate,fa_rate,cms,wr_accuracy,ir_rt_mean,ir_rt_median,wr_rt_mean,wr_rt_median
273,LL,P,3,6,0.5,0.041666666666666664,0.4583333333333333,0.3333333333333333,1866.6666666666667,1613.0,367.6666666666667,405.0
276,HH,A,4,6,0.6666666666666666,0.09027777777777778,0.5763888888888888,0.75,1495.0,1335.0,519.0,436.5
276,HH,P,5,6,0.8333333333333334,0.09027777777777778,0.7430555555555556,0.8,2720.4,2556.0,824.4,450.0
276,HL,A,3,6,0.5,0.09027777777777778,0.4097222222222222,1.0,1665.0,1521.0,2127.3333333333335,2804.0
276,HL,P,4,6,0.6666666666666666,0.09027777777777778,0.5763888888888888,0.0,2433.25,2006.5,1389.75,1418.0
276,LH,A,5,6,0.8333333333333334,0.09027777777777778,0.7430555555555556,0.8,1877.6,1982.0,2149.6,2298.0
276,LH,P,6,6,1.0,0.09027777777777778,0.9097222222222222,1.0,2093.6666666666665,1943.0,1306.8333333333333,465.0
276,LL,A,5,6,0.8333333333333334,0.09027777777777778,0.7430555555555556,0.4,2001.4,1923.0,924.6,412.0
276,LL,P,3,6,0.5,0.09027777777777778,0.4097222222222222,0.6666666666666666,2377.3333333333335,2561.0,2327.0,666.0
277,HH,A,6,6,1.0,0.1736111111111111,0.8263888888888888,0.5,1508.1666666666667,1579.5,746.0,278.5
277,HH,P,6,6,1.0,0.1736111111111111,0.8263888888888888,0.8333333333333334,1855.0,1751.5,278.6666666666667,266.5
277,HL,A,5,6,0.8333333333333334,0.1736111111111111,0.6597222222222223,0.8,1150.8,1103.0,244.8,283.0
277,HL,P,6,6,1.0,0.1736111111111111,0.8263888888888888,0.8333333333333334,1411.6666666666667,1424.0,257.5,257.5
277,LH,A,6,6,1.0,0.1736111111111111,0.8263888888888888,0.8333333333333334,1499.0,1400.0,957.5,860.5
277,LH,P,6,6,1.0,0.1736111111111111,0.8263888888888888,0.8333333333333334,1932.5,1714.5,763.6666666666666,522.5
277,LL,A,6,6,1.0,0.1736111111111111,0.8263888888888888,0.8333333333333334,1584.1666666666667,1489.0,1255.5,431.5
277,LL,P,6,6,1.0,0.1736111111111111,0.8263888888888888,0.5,1733.3333333333333,1375.0,462.8333333333333,329.5
279,HH,A,6,6,1.0,0.06944444444444445,0.9305555555555556,1.0,1722.6666666666667,1777.0,762.0,470.0
279,HH,P,6,6,1.0,0.06944444444444445,0.9305555555555556,0.6666666666666666,2235.3333333333335,2225.0,1452.5,862.5
279,HL,A,6,6,1.0,0.06944444444444445,0.9305555555555556,0.5,1622.5,1521.5,1222.0,545.0
279,HL,P,6,6,1.0,0.06944444444444445,0.9305555555555556,0.6666666666666666,2066.6666666666665,1931.5,704.6666666666666,426.0
279,LH,A,5,6,0.8333333333333334,0.06944444444444445,0.763888888888889,0.8,1841.8,2052.0,498.8,383.0
279,LH,P,6,6,1.0,0.06944444444444445,0.9305555555555556,0.8333333333333334,2219.0,2102.0,276.0,216.5
279,LL,A,6,6,1.0,0.06944444444444445,0.9305555555555556,0.6666666666666666,1819.5,1562.5,438.1666666666667,270.5
279,LL,P,4,6,0.6666666666666666,0.06944444444444445,0.5972222222222222,0.5,2286.0,2455.0,1361.75,1147.0
280,HH,A,6,6,1.0,0.0763888888888889,0.9236111111111112,1.0,1790.1666666666667,1633.5,1818.5,1294.5
280,HH,P,6,6,1.0,0.0763888888888889,0.9236111111111112,1.0,1641.6666666666667,1342.0,767.3333333333334,852.0
280,HL,A,6,6,1.0,0.0763888888888889,0.9236111111111112,1.0,1632.0,1597.0,948.1666666666666,769.0
280,HL,P,6,6,1.0,0.0763888888888889,0.9236111111111112,0.8333333333333334,2036.1666666666667,2085.5,1575.1666666666667,1456.0
280,LH,A,6,6,1.0,0.0763888888888889,0.9236111111111112,0.8333333333333334,1553.8333333333333,1567.0,1309.6666666666667,803.5
280,LH,P,6,6,1.0,0.0763888888888889,0.9236111111111112,1.0,1454.5,1302.5,1460.8333333333333,432.0
280,LL,A,5,6,0.8333333333333334,0.0763888888888889,0.7569444444444444,1.0,1504.4,1482.0,1144.8,528.0
280,LL,P,6,6,1.0,0.0763888888888889,0.9236111111111112,0.8333333333333334,1676.6666666666667,1661.5,1987.1666666666667,591.5
281,HH,A,4,6,0.6666666666666666,0.3194444444444444,0.3472222222222222,0.75,1435.75,1498.5,354.75,353.0
281,HH,P,5,6,0.8333333333333334,0.3194444444444444,0.513888888888889,1.0,2038.2,1468.0,565.2,294.0
281,HL,A,6,6,1.0,0.3194444444444444,0.6805555555555556,0.8333333333333334,1553.1666666666667,1586.0,368.5,406.0
281,HL,P,5,6,0.8333333333333334,0.3194444444444444,0.513888888888889,0.4,1508.2,1300.0,352.6,329.0
281,LH,A,5,6,0.8333333333333334,0.3194444444444444,0.513888888888889,0.8,1628.6,1667.0,594.8,573.0
281,LH,P,3,6,0.5,0.3194444444444444,0.18055555555555558,1.0,1531.0,1479.0,554.3333333333334,522.0
281,LL,A,6,6,1.0,0.3194444444444444,0.6805555555555556,0.3333333333333333,1815.0,1894.0,686.6666666666666,339.5
281,LL,P,6,6,1.0,0.3194444444444444,0.6805555555555556,0.8333333333333334,1646.1666666666667,1716.0,342.0,360.0
282,HH,A,6,6,1.0,0.18055555555555555,0.8194444444444444,0.6666666666666666,1446.3333333333333,1194.0,403.3333333333333,141.0
282,HH,P,6,6,1.0,0.18055555555555555,0.8194444444444444,1.0,2048.5,1869.5,1198.0,577.5
282,HL,A,6,6,1.0,0.18055555555555555,0.8194444444444444,0.6666666666666666,1498.1666666666667,1481.5,2995.0,335.5
282,HL,P,5,6,0.8333333333333334,0.18055555555555555,0.6527777777777778,1.0,1917.4,1847.0,2542.0,3067.0
282,LH,A,5,6,0.8333333333333334,0.18055555555555555,0.6527777777777778,0.6,1498.8,1507.0,761.0,162.0
282,LH,P,6,6,1.0,0.18055555555555555,0.8194444444444444,0.6666666666666666,1593.1666666666667,1487.5,325.8333333333333,186.0
282,LL,A,4,6,0.6666666666666666,0.18055555555555555,0.48611111111111105,0.75,1378.0,1302.5,1209.25,715.0
282,LL,P,6,6,1.0,0.18055555555555555,0.8194444444444444,0.8333333333333334,1743.8333333333333,1584.5,3655.6666666666665,696.0
283,HH,A,4,6,0.6666666666666666,0.041666666666666664,0.625,0.5,1675.75,1541.5,2000.75,1331.0
283,HH,P,3,6,0.5,0.041666666666666664,0.4583333333333333,0.6666666666666666,1779.0,1674.0,6671.666666666667,6760.0
283,HL,A,3,6,0.5,0.041666666666666664,0.4583333333333333,0.6666666666666666,1928.6666666666667,1834.0,3167.0,1016.0
283,HL,P,3,6,0.5,0.041666666666666664,0.4583333333333333,0.3333333333333333,1852.3333333333333,1910.0,737.0,849.0
283,LH,A,4,6,0.6666666666666666,0.041666666666666664,0.625,0.75,1863.75,1917.5,1267.25,942.5
283,LH,P,3,6,0.5,0.041666666666666664,0.4583333333333333,0.6666666666666666,2123.0,1885.0,1304.0,1207.0
283,LL,A,3,6,0.5,0.041666666666666664,0.4583333333333333,0.3333333333333333,1926.0,1840.0,932.6666666666666,785.0
283,LL,P,3,6,0.5,0.041666666666666664,0.4583333333333333,1.0,1375.0,1361.0,864.6666666666666,884.0
285,HH,A,5,6,0.8333333333333334,0.041666666666666664,0.7916666666666667,1.0,1313.2,1235.0,510.4,588.0
285,HH,P,6,6,1.0,0.041666666666666664,0.9583333333333334,0.5,1494.8333333333333,1486.5,839.5,662.0
285,HL,A,6,6,1.0,0.041666666666666664,0.9583333333333334,0.8333333333333334,1326.6666666666667,1327.5,517.6666666666666,483.5
285,HL,P,6,6,1.0,0.041666666666666664,0.9583333333333334,0.8333333333333334,1704.3333333333333,1621.5,728.3333333333334,703.0
285,LH,A,6,6,1.0,0.041666666666666664,0.9583333333333334,0.8333333333333334,1203.0,1099.5,366.1666666666667,354.0
285,LH,P,6,6,1.0,0.041666666666666664,0.9583333333333334,1.0,1393.5,1270.5,437.3333333333333,427.0
285,LL,A,6,6,1.0,0.041666666666666664,0.9583333333333334,0.8333333333333334,1427.1666666666667,1308.0,978.0,537.5
285,LL,P,5,6,0.8333333333333334,0.041666666666666664,0.7916666666666667,1.0,1311.0,1368.0,790.4,461.0
286,HH,A,3,6,0.5,0.09027777777777778,0.4097222222222222,0.6666666666666666,1798.3333333333333,1835.0,741.6666666666666,926.0
286,HH,P,3,6,0.5,0.09027777777777778,0.4097222222222222,0.3333333333333333,1716.6666666666667,1695.0,455.6666666666667,304.0
286,HL,A,5,6,0.8333333333333334,0.09027777777777778,0.7430555555555556,1.0,1966.2,1602.0,656.2,714.0
286,HL,P,2,6,0.3333333333333333,0.09027777777777778,0.24305555555555552,1.0,1583.0,1583.0,868.5,868.5
286,LH,A,5,6,0.8333333333333334,0.09027777777777778,0.7430555555555556,0.8,1281.4,1376.0,878.4,672.0
286,LH,P,3,6,0.5,0.09027777777777778,0.4097222222222222,0.6666666666666666,1462.0,1395.0,532.0,635.0
286,LL,A,3,6,0.5,0.09027777777777778,0.4097222222222222,0.6666666666666666,1694.3333333333333,1888.0,1273.6666666666667,1245.0
286,LL,P,4,6,0.6666666666666666,0.09027777777777778,0.5763888888888888,1.0,2105.75,2164.0,868.5,889.5
289,HH,A,3,6,0.5,0.10416666666666667,0.3958333333333333,0.6666666666666666,2097.0,2152.0,455.6666666666667,366.0
289,HH,P,5,6,0.8333333333333334,0.10416666666666667,0.7291666666666667,1.0,2096.8,2125.0,580.6,388.0
289,HL,A,6,6,1.0,0.10416666666666667,0.8958333333333334,0.5,1592.8333333333333,1428.0,646.1666666666666,326.0
289,HL,P,4,6,0.6666666666666666,0.10416666666666667,0.5625,1.0,1851.5,1823.5,451.0,446.0
289,LH,A,6,6,1.0,0.10416666666666667,0.8958333333333334,0.5,2099.5,2063.0,1283.6666666666667,508.5
289,LH,P,6,6,1.0,0.10416666666666667,0.8958333333333334,0.6666666666666666,1977.8333333333333,2015.5,811.0,839.0
289,LL,A,6,6,1.0,0.10416666666666667,0.8958333333333334,0.8333333333333334,1979.0,1893.5,886.3333333333334,584.0
289,LL,P,5,6,0.8333333333333334,0.10416666666666667,0.7291666666666667,0.6,2145.6,2219.0,1729.2,749.0
290,HH,A,6,6,1.0,0.06944444444444445,0.9305555555555556,0.8333333333333334,1657.8333333333333,1493.5,1878.5,1373.5
290,HH,P,6,6,1.0,0.06944444444444445,0.9305555555555556,1.0,1746.0,1770.0,3134.6666666666665,2656.0
290,HL,A,6,6,1.0,0.06944444444444445,0.9305555555555556,0.8333333333333334,1360.1666666666667,1405.5,2103.6666666666665,1726.0
290,HL,P,5,6,0.8333333333333334,0.06944444444444445,0.763888888888889,0.6,1374.0,1414.0,2745.6,908.0
290,LH,A,4,6,0.6666666666666666,0.06944444444444445,0.5972222222222222,0.75,1463.0,1563.5,2822.5,1380.0
290,LH,P,6,6,1.0,0.06944444444444445,0.9305555555555556,0.6666666666666666,2618.3333333333335,2750.0,1863.6666666666667,1872.0
290,LL,A,6,6,1.0,0.06944444444444445,0.9305555555555556,0.6666666666666666,2291.1666666666665,1942.0,3920.5,3289.5
290,LL,P,6,6,1.0,0.06944444444444445,0.9305555555555556,1.0,1667.8333333333333,1641.5,2476.0,1308.0
292,HH,A,5,6,0.8333333333333334,0.2986111111111111,0.5347222222222223,1.0,1266.0,1042.0,696.2,865.0
292,HH,P,6,6,1.0,0.2986111111111111,0.7013888888888888,0.3333333333333333,1223.8333333333333,1199.5,703.8333333333334,724.0
292,HL,A,6,6,1.0,0.2986111111111111,0.7013888888888888,0.5,1024.3333333333333,1004.5,878.5,903.5
292,HL,P,5,6,0.8333333333333334,0.2986111111111111,0.5347222222222223,0.8,1221.2,1179.0,868.4,831.0
292,LH,A,6,6,1.0,0.2986111111111111,0.7013888888888888,0.5,958.8333333333334,923.5,941.0,1075.5
292,LH,P,6,6,1.0,0.2986111111111111,0.7013888888888888,0.8333333333333334,1163.8333333333333,1217.5,753.8333333333334,623.5
292,LL,A,4,6,0.6666666666666666,0.2986111111111111,0.3680555555555555,0.75,1457.75,1259.0,833.0,723.0
292,LL,P,6,6,1.0,0.2986111111111111,0.7013888888888888,0.8333333333333334,1105.6666666666667,1164.5,757.0,751.5
293,HH,A,5,6,0.8333333333333334,0.0625,0.7708333333333334,1.0,1733.6,1322.0,1239.2,1000.0
293,HH,P,6,6,1.0,0.0625,0.9375,0.8333333333333334,1876.6666666666667,1807.5,1048.3333333333333,1163.0
293,HL,A,5,6,0.8333333333333334,0.0625,0.7708333333333334,0.8,2031.0,1842.0,868.4,899.0
293,HL,P,6,6,1.0,0.0625,0.9375,0.8333333333333334,2096.6666666666665,2254.5,1031.0,688.5
293,LH,A,5,6,0.8333333333333334,0.0625,0.7708333333333334,0.8,1742.4,1772.0,1754.6,1276.0
293,LH,P,5,6,0.8333333333333334,0.0625,0.7708333333333334,0.8,1639.8,1880.0,1418.2,843.0
293,LL,A,6,6,1.0,0.0625,0.9375,0.5,1493.0,1361.0,969.8333333333334,994.5
293,LL,P,4,6,0.6666666666666666,0.0625,0.6041666666666666,0.75,1925.5,1624.0,1444.5,1468.5
294,HH,A,4,4,1.0,0.19791666666666666,0.8020833333333334,1.0,1518.75,1411.0,569.75,392.0
294,HH,P,4,4,1.0,0.19791666666666666,0.8020833333333334,0.25,1597.5,1629.5,482.25,479.5
294,HL,A,4,4,1.0,0.19791666666666666,0.8020833333333334,0.5,942.5,996.0,404.5,380.0
294,HL,P,4,4,1.0,0.19791666666666666,0.8020833333333334,0.75,2075.25,2021.0,1066.0,803.5
294,LH,A,4,4,1.0,0.19791666666666666,0.8020833333333334,0.5,2221.25,2415.5,800.5,715.5
294,LH,P,3,4,0.75,0.19791666666666666,0.5520833333333334,0.3333333333333333,1323.6666666666667,1315.0,413.6666666666667,269.0
294,LL,A,3,4,0.75,0.19791666666666666,0.5520833333333334,0.6666666666666666,1216.3333333333333,1128.0,532.6666666666666,639.0
294,LL,P,4,4,1.0,0.19791666666666666,0.8020833333333334,0.5,1352.0,1458.5,377.25,381.0
295,HH,A,5,6,0.8333333333333334,0.034722222222222224,0.7986111111111112,1.0,1827.8,1932.0,1241.4,806.0
295,HH,P,6,6,1.0,0.034722222222222224,0.9652777777777778,0.8333333333333334,1721.8333333333333,1476.5,1164.0,725.5
295,HL,A,6,6,1.0,0.034722222222222224,0.9652777777777778,0.8333333333333334,1633.0,1541.0,884.6666666666666,808.0
295,HL,P,6,6,1.0,0.034722222222222224,0.9652777777777778,0.6666666666666666,1722.3333333333333,1625.5,1151.8333333333333,1002.5
295,LH,A,5,6,0.8333333333333334,0.034722222222222224,0.7986111111111112,1.0,1284.6,1329.0,870.0,689.0
295,LH,P,6,6,1.0,0.034722222222222224,0.9652777777777778,0.5,1686.8333333333333,1574.0,925.6666666666666,847.5
295,LL,A,5,6,0.8333333333333334,0.034722222222222224,0.7986111111111112,1.0,1344.0,1443.0,713.4,736.0
295,LL,P,5,6,0.8333333333333334,0.034722222222222224,0.7986111111111112,0.8,2143.0,1769.0,884.8,864.0
296,HH,A,5,6,0.8333333333333334,0.09027777777777778,0.7430555555555556,0.8,1523.2,1438.0,1522.8,1448.0
296,HH,P,5,6,0.8333333333333334,0.09027777777777778,0.7430555555555556,0.8,1743.2,1669.0,1439.6,1016.0
296,HL,A,6,6,1.0,0.09027777777777778,0.9097222222222222,0.8333333333333334,2028.5,1938.5,1461.0,1103.5
296,HL,P,6,6,1.0,0.09027777777777778,0.9097222222222222,0.8333333333333334,1744.1666666666667,1707.0,1874.1666666666667,1755.0
296,LH,A,5,6,0.8333333333333334,0.09027777777777778,0.7430555555555556,0.8,1385.0,1457.0,1655.6,1504.0
296,LH,P,6,6,1.0,0.09027777777777778,0.9097222222222222,0.5,1249.5,1129.5,1206.0,1031.0
296,LL,A,4,6,0.6666666666666666,0.09027777777777778,0.5763888888888888,0.75,1283.0,1140.5,2039.25,1999.0
296,LL,P,6,6,1.0,0.09027777777777778,0.9097222222222222,1.0,1667.8333333333333,1516.0,3563.3333333333335,2535.0
297,HH,A,3,4,0.75,0.22916666666666666,0.5208333333333334,0.3333333333333333,1426.6666666666667,1682.0,924.0,850.0
297,HH,P,4,4,1.0,0.22916666666666666,0.7708333333333334,0.5,1598.0,1711.0,1197.0,1144.5
297,HL,A,4,4,1.0,0.22916666666666666,0.7708333333333334,0.75,1391.0,1356.5,1048.25,1024.5
297,HL,P,4,4,1.0,0.22916666666666666,0.7708333333333334,0.25,1526.0,1251.5,1543.25,1508.5
297,LH,A,3,4,0.75,0.22916666666666666,0.5208333333333334,0.6666666666666666,1401.6666666666667,1423.0,550.0,619.0
297,LH,P,4,4,1.0,0.22916666666666666,0.7708333333333334,0.75,1432.0,1470.5,539.5,506.0
297,LL,A,4,4,1.0,0.22916666666666666,0.7708333333333334,0.75,1812.0,1612.0,943.0,1012.0
297,LL,P,3,4,0.75,0.22916666666666666,0.5208333333333334,1.0,1465.6666666666667,1246.0,327.0,379.0
298,HH,A,5,6,0.8333333333333334,0.06944444444444445,0.763888888888889,0.8,1453.2,1478.0,897.8,510.0
298,HH,P,4,6,0.6666666666666666,0.06944444444444445,0.5972222222222222,0.75,1610.0,1448.5,578.0,549.0
298,HL,A,4,6,0.6666666666666666,0.06944444444444445,0.5972222222222222,0.75,1572.0,1655.0,492.25,505.0
298,HL,P,4,6,0.6666666666666666,0.06944444444444445,0.5972222222222222,0.75,1478.75,1551.5,648.25,433.5
298,LH,A,3,6,0.5,0.06944444444444445,0.4305555555555556,0.6666666666666666,2001.3333333333333,2327.0,2816.3333333333335,3734.0
298,LH,P,5,6,0.8333333333333334,0.06944444444444445,0.763888888888889,0.6,1409.8,1424.0,424.0,391.0
298,LL,A,3,6,0.5,0.06944444444444445,0.4305555555555556,1.0,1323.3333333333333,1125.0,1392.3333333333333,579.0
298,LL,P,2,6,0.3333333333333333,0.06944444444444445,0.26388888888888884,1.0,2955.5,2955.5,805.0,805.0
302,HH,A,6,6,1.0,0.1527777777777778,0.8472222222222222,0.6666666666666666,1341.1666666666667,1265.5,601.1666666666666,455.5
302,HH,P,4,6,0.6666666666666666,0.1527777777777778,0.5138888888888888,1.0,1983.75,1800.5,471.25,416.0
302,HL,A,5,6,0.8333333333333334,0.1527777777777778,0.6805555555555556,0.8,1412.2,1694.0,600.2,560.0
302,HL,P,5,6,0.8333333333333334,0.1527777777777778,0.6805555555555556,0.4,1738.2,1410.0,632.0,327.0
302,LH,A,6,6,1.0,0.1527777777777778,0.8472222222222222,0.8333333333333334,1652.0,1537.0,652.8333333333334,485.5
302,LH,P,3,6,0.5,0.1527777777777778,0.3472222222222222,0.3333333333333333,1468.6666666666667,1239.0,1004.6666666666666,773.0
302,LL,A,3,6,0.5,0.1527777777777778,0.3472222222222222,0.3333333333333333,2092.0,1890.0,470.0,373.0
302,LL,P,5,6,0.8333333333333334,0.1527777777777778,0.6805555555555556,0.8,1570.6,1487.0,558.2,520.0
303,HH,A,5,6,0.8333333333333334,0.041666666666666664,0.7916666666666667,0.6,2204.4,2149.0,3467.2,2815.0
303,HH,P,6,6,1.0,0.041666666666666664,0.9583333333333334,0.6666666666666666,2206.3333333333335,2284.0,1011.5,1087.0
303,HL,A,6,6,1.0,0.041666666666666664,0.9583333333333334,1.0,2276.8333333333335,2250.0,2033.3333333333333,1719.0
303,HL,P,5,6,0.8333333333333334,0.041666666666666664,0.7916666666666667,1.0,2153.0,1756.0,1336.6,909.0
303,LH,A,6,6,1.0,0.041666666666666664,0.9583333333333334,1.0,2438.3333333333335,2446.0,1990.0,1913.0
303,LH,P,4,6,0.6666666666666666,0.041666666666666664,0.625,0.5,2211.0,2168.0,1962.5,1898.0
303,LL,A,4,6,0.6666666666666666,0.041666666666666664,0.625,0.25,2453.5,2227.0,3344.75,2209.0
303,LL,P,6,6,1.0,0.041666666666666664,0.9583333333333334,0.8333333333333334,2014.5,1980.5,1132.8333333333333,1013.0
304,HH,A,5,6,0.8333333333333334,0.14583333333333334,0.6875,1.0,2250.8,2312.0,733.8,589.0
304,HH,P,3,6,0.5,0.14583333333333334,0.35416666666666663,1.0,1897.6666666666667,1693.0,2278.3333333333335,404.0
304,HL,A,4,6,0.6666666666666666,0.14583333333333334,0.5208333333333333,0.75,2040.5,1898.0,2090.25,2083.0
304,HL,P,4,6,0.6666666666666666,0.14583333333333334,0.5208333333333333,0.75,1850.75,1913.0,867.75,935.5
304,LH,A,6,6,1.0,0.14583333333333334,0.8541666666666666,0.8333333333333334,2157.8333333333335,2277.0,2040.0,832.0
304,LH,P,6,6,1.0,0.14583333333333334,0.8541666666666666,1.0,1937.8333333333333,1556.0,1097.6666666666667,1140.0
304,LL,A,4,6,0.6666666666666666,0.14583333333333334,0.5208333333333333,1.0,1542.75,1547.0,856.75,882.5
304,LL,P,3,6,0.5,0.14583333333333334,0.35416666666666663,1.0,1648.3333333333333,1749.0,1339.3333333333333,546.0
305,HH,A,6,6,1.0,0.1111111111111111,0.8888888888888888,1.0,1409.8333333333333,1384.5,527.6666666666666,559.5
305,HH,P,6,6,1.0,0.1111111111111111,0.8888888888888888,0.8333333333333334,1912.5,1787.5,672.6666666666666,721.5
305,HL,A,6,6,1.0,0.1111111111111111,0.8888888888888888,1.0,1479.0,1576.5,334.1666666666667,299.5
305,HL,P,6,6,1.0,0.1111111111111111,0.8888888888888888,1.0,1948.3333333333333,1608.0,627.5,236.5
305,LH,A,6,6,1.0,0.1111111111111111,0.8888888888888888,1.0,1401.6666666666667,1506.0,488.6666666666667,389.0
305,LH,P,6,6,1.0,0.1111111111111111,0.8888888888888888,0.8333333333333334,1218.1666666666667,1275.0,258.3333333333333,247.0
305,LL,A,6,6,1.0,0.1111111111111111,0.8888888888888888,0.8333333333333334,1953.6666666666667,1871.0,624.0,604.5
305,LL,P,6,6,1.0,0.1111111111111111,0.8888888888888888,1.0,2091.6666666666665,2159.0,770.6666666666666,766.5
307,HH,A,6,6,1.0,0.14583333333333334,0.8541666666666666,1.0,1038.8333333333333,1034.5,4357.333333333333,1703.5
307,HH,P,6,6,1.0,0.14583333333333334,0.8541666666666666,1.0,1052.0,1050.0,1174.3333333333333,1167.5
307,HL,A,6,6,1.0,0.14583333333333334,0.8541666666666666,0.8333333333333334,869.1666666666666,916.5,3520.8333333333335,2537.5
307,HL,P,6,6,1.0,0.14583333333333334,0.8541666666666666,0.8333333333333334,916.8333333333334,901.5,1861.3333333333333,1607.0
307,LH,A,6,6,1.0,0.14583333333333334,0.8541666666666666,0.8333333333333334,874.1666666666666,834.0,1223.1666666666667,818.0
307,LH,P,6,6,1.0,0.14583333333333334,0.8541666666666666,0.6666666666666666,911.3333333333334,865.0,1463.6666666666667,1170.5
307,LL,A,6,6,1.0,0.14583333333333334,0.8541666666666666,0.8333333333333334,827.3333333333334,841.0,1519.8333333333333,1291.0
307,LL,P,6,6,1.0,0.14583333333333334,0.8541666666666666,0.6666666666666666,962.6666666666666,895.0,1429.0,1120.0
308,HH,A,5,6,0.8333333333333334,0.2361111111111111,0.5972222222222223,0.6,1859.2,1854.0,1610.6,863.0
308,HH,P,5,6,0.8333333333333334,0.2361111111111111,0.5972222222222223,0.4,1992.4,1847.0,1958.2,1032.0
308,HL,A,5,6,0.8333333333333334,0.2361111111111111,0.5972222222222223,0.6,1799.6,1764.0,1511.2,780.0
308,HL,P,6,6,1.0,0.2361111111111111,0.7638888888888888,0.8333333333333334,2244.5,2072.5,1354.8333333333333,890.0
308,LH,A,5,6,0.8333333333333334,0.2361111111111111,0.5972222222222223,0.4,1689.2,1797.0,818.6,608.0
308,LH,P,6,6,1.0,0.2361111111111111,0.7638888888888888,1.0,1912.6666666666667,2101.5,1099.5,1026.5
308,LL,A,5,6,0.8333333333333334,0.2361111111111111,0.5972222222222223,0.8,1609.6,1741.0,2169.6,1967.0
308,LL,P,6,6,1.0,0.2361111111111111,0.7638888888888888,0.8333333333333334,1967.6666666666667,2025.5,1504.8333333333333,1099.5
309,HH,A,3,6,0.5,0.034722222222222224,0.4652777777777778,0.6666666666666666,1790.3333333333333,1394.0,533.0,592.0
309,HH,P,2,6,0.3333333333333333,0.034722222222222224,0.2986111111111111,1.0,1615.5,1615.5,874.0,874.0
309,HL,A,2,6,0.3333333333333333,0.034722222222222224,0.2986111111111111,0.5,2041.0,2041.0,312.0,312.0
309,HL,P,0,6,0.0,0.034722222222222224,-0.034722222222222224,,,,,
309,LH,A,0,6,0.0,0.034722222222222224,-0.034722222222222224,,,,,
309,LH,P,1,6,0.16666666666666666,0.034722222222222224,0.13194444444444442,0.0,2963.0,2963.0,2204.0,2204.0
309,LL,A,0,6,0.0,0.034722222222222224,-0.034722222222222224,,,,,
309,LL,P,1,6,0.16666666666666666,0.034722222222222224,0.13194444444444442,1.0,1278.0,1278.0,288.0,288.0
310,HH,A,6,6,1.0,0.0763888888888889,0.9236111111111112,0.5,1479.6666666666667,1314.5,1547.8333333333333,1381.0
310,HH,P,4,6,0.6666666666666666,0.0763888888888889,0.5902777777777777,0.5,2008.0,1521.5,2139.5,2067.0
310,HL,A,6,6,1.0,0.0763888888888889,0.9236111111111112,0.6666666666666666,1337.8333333333333,1214.5,1494.3333333333333,640.0
310,HL,P,6,6,1.0,0.0763888888888889,0.9236111111111112,0.6666666666666666,1818.3333333333333,1570.5,682.3333333333334,479.0
310,LH,A,6,6,1.0,0.0763888888888889,0.9236111111111112,0.3333333333333333,1599.0,1403.5,882.5,870.5
310,LH,P,5,6,0.8333333333333334,0.0763888888888889,0.7569444444444444,0.6,1158.8,1161.0,892.4,840.0
310,LL,A,5,6,0.8333333333333334,0.0763888888888889,0.7569444444444444,1.0,1351.4,1177.0,663.2,388.0
310,LL,P,2,6,0.3333333333333333,0.0763888888888889,0.2569444444444444,0.0,1503.0,1503.0,3376.5,3376.5
311,HH,A,6,6,1.0,0.10416666666666667,0.8958333333333334,0.6666666666666666,1719.1666666666667,1693.5,1504.0,1798.0
311,HH,P,5,6,0.8333333333333334,0.10416666666666667,0.7291666666666667,0.4,2009.8,1751.0,1263.0,1511.0
311,HL,A,5,6,0.8333333333333334,0.10416666666666667,0.7291666666666667,1.0,2140.4,1912.0,1472.0,1167.0
311,HL,P,6,6,1.0,0.10416666666666667,0.8958333333333334,1.0,1969.0,2039.5,2130.6666666666665,1262.0
311,LH,A,6,6,1.0,0.10416666666666667,0.8958333333333334,0.8333333333333334,2176.6666666666665,2191.0,1038.1666666666667,1092.0
311,LH,P,6,6,1.0,0.10416666666666667,0.8958333333333334,0.6666666666666666,1921.1666666666667,1718.0,1007.6666666666666,811.5
311,LL,A,6,6,1.0,0.10416666666666667,0.8958333333333334,0.8333333333333334,2118.8333333333335,2120.5,1228.8333333333333,930.5
311,LL,P,4,6,0.6666666666666666,0.10416666666666667,0.5625,0.5,1678.25,1654.5,672.5,761.5
312,HH,A,6,6,1.0,0.125,0.875,0.8333333333333334,1790.1666666666667,1993.5,1437.1666666666667,371.5
312,HH,P,6,6,1.0,0.125,0.875,0.6666666666666666,1886.5,1552.0,1900.6666666666667,411.5
312,HL,A,6,6,1.0,0.125,0.875,0.8333333333333334,1540.5,1462.0,440.6666666666667,339.5
312,HL,P,4,6,0.6666666666666666,0.125,0.5416666666666666,1.0,1811.0,1908.0,968.5,473.0
312,LH,A,5,6,0.8333333333333334,0.125,0.7083333333333334,0.8,2114.4,1753.0,2172.6,325.0
312,LH,P,6,6,1.0,0.125,0.875,0.5,1534.5,1352.0,1937.6666666666667,765.5
312,LL,A,5,6,0.8333333333333334,0.125,0.7083333333333334,1.0,1474.6,1446.0,1522.0,1268.0
312,LL,P,5,6,0.8333333333333334,0.125,0.7083333333333334,0.8,2168.8,2195.0,1332.2,476.0
313,HH,A,5,6,0.8333333333333334,0.3333333333333333,0.5,0.8,1316.2,1231.0,960.4,286.0
